OrderID,Region,Country,CustID,Customer_Name,ProductSKU,Product_Category,OrderLineItem,OrderQuantity,ProductCost,ProductPrice,OrderDate,AcquisitionSource,TransactionID,Fraud,PaymentMethod,CardType,Gender
SO55761,Northwest,United States,24223,ABIGAIL ALEXANDER,TI-M602,Plant Care & Seeds,1,2,11.2163,29.99,08-10-2021,"Google-ads",L4170375273871567,TRUE,CREDITCARD,MC,M
SO55785,Canada,Canada,15863,ADAM SCOTT,GL-H102-S,Pots,3,2,9.7136,23.5481,08-10-2021,"Google-ads",J6404824916576987,FALSE,CREDITCARD,DISCOVER,M
SO55785,Canada,Canada,15863,ADAM SCOTT,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,08-10-2021,"Google-ads",R4234559034099532,FALSE,CREDITCARD,VISA,M
SO55785,Canada,Canada,15863,ADAM SCOTT,HY-1023-70,Plant Care & Seeds,2,1,20.5663,54.99,08-10-2021,"Google-ads",I6528641565958542,FALSE,CREDITCARD,MC,M
SO55789,Northwest,United States,13069,ADAM GREEN,BC-M005,Plant Care & Seeds,2,2,3.7363,9.99,08-10-2021,"Google-ads",Z6129107384117464,FALSE,PAYPAL,VISA,M
SO55789,Northwest,United States,13069,ADAM GREEN,BK-M18B-42,Plants,1,1,294.5797,539.99,08-10-2021,"Google-ads",P1636273430183331,FALSE,CREDITCARD,VISA,M
SO55753,Australia,Australia,18719,ALBERTO SUAREZ,SJ-0194-M,Pots,1,1,41.5723,53.99,08-10-2021,"Google-ads",S3446713636917719,FALSE,CREDITCARD,VISA,M
SO55746,Australia,Australia,21990,ALEJANDRO RAI,GL-H102-S,Pots,4,2,9.7136,23.5481,08-10-2021,"Google-ads",K4089894116109864,FALSE,CREDITCARD,,M
SO55746,Australia,Australia,21990,ALEJANDRO RAI,TT-M928,Plant Care & Seeds,2,2,1.8663,4.99,08-10-2021,"Google-ads",Y8733277214952331,FALSE,CREDITCARD,MC,
SO55746,Australia,Australia,21990,ALEJANDRO RAI,HL-U509-R,Plant Care & Seeds,3,1,13.0863,34.99,08-10-2021,"Google-ads",A7802677870354554,FALSE,CREDITCARD,VISA,M
SO55746,Australia,Australia,21990,ALEJANDRO RAI,TI-M823,Plant Care & Seeds,1,1,13.09,35,08-10-2021,"Google-ads",J7305408950403447,FALSE,CREDITCARD,,M
SO55772,United Kingdom,United Kingdom,19926,ALEXANDRIA DIAZ,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Meta-ads",I9687797882037760,FALSE,CREDITCARD,VISA,M
SO55772,United Kingdom,United Kingdom,19926,ALEXANDRIA DIAZ,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,08-10-2021,"Google-ads",U4932828942397223,FALSE,CREDITCARD,VISA,M
SO55791,Southwest,United States,13068,ALEXANDRIA MORRIS,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,08-10-2021,"Google-ads",Q8189914633178264,FALSE,CREDITCARD,VISA,M
SO55791,Southwest,United States,13068,ALEXANDRIA MORRIS,BC-M005,Plant Care & Seeds,3,2,3.7363,9.99,08-10-2021,"Google-ads",F5358870823129640,FALSE,CREDITCARD,,M
SO55791,Southwest,United States,13068,ALEXANDRIA MORRIS,SJ-0194-M,Pots,4,1,41.5723,53.99,08-10-2021,"Google-ads",J4654409739747089,TRUE,CREDITCARD,VISA,M
SO55791,Southwest,United States,13068,ALEXANDRIA MORRIS,BK-M18S-52,Plants,1,1,308.2179,564.99,08-10-2021,"Google-ads",T4783333333881615,FALSE,CREDITCARD,,X
SO55786,Southwest,United States,12960,ASHLEY LEWIS,PK-7098,Plant Care & Seeds,3,3,0.8565,2.29,08-10-2021,"Google-ads",P9055586464831794,FALSE,PAYPAL,VISA,M
SO55786,Southwest,United States,12960,ASHLEY LEWIS,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Google-ads",Z8849976925452818,FALSE,CREDITCARD,AMEX,M
SO55786,Southwest,United States,12960,ASHLEY LEWIS,TI-M823,Plant Care & Seeds,2,1,13.09,35,08-10-2021,"Google-ads",J3785753114049161,FALSE,CREDITCARD,VISA,M
SO55794,Northwest,United States,13203,BAILEY BELL,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,08-10-2021,"Google-ads",H6239836532851649,FALSE,CREDITCARD,MC,M
SO55794,Northwest,United States,13203,BAILEY BELL,BC-M005,Plant Care & Seeds,2,2,3.7363,9.99,08-10-2021,"Google-ads",Q1259107865578191,FALSE,CREDITCARD,VISA,M
SO55794,Northwest,United States,13203,BAILEY BELL,BK-M68B-38,Plants,1,1,1105.81,2049.0982,08-10-2021,"Google-ads",F9572481437622642,FALSE,CREDITCARD,VISA,M
SO55795,Southwest,United States,12438,BAILEY ROGERS,BK-M68S-46,Plants,1,1,1117.8559,2071.4196,08-10-2021,"Google-ads",F7804595564376954,FALSE,CREDITCARD,AMEX,M
SO55749,Australia,Australia,15811,BARBARA SCHULTZ,PK-7098,Plant Care & Seeds,3,2,0.8565,2.29,08-10-2021,"Meta-ads",F8898113095895421,FALSE,CREDITCARD,,M
SO55749,Australia,Australia,15811,BARBARA SCHULTZ,TT-R982,Plant Care & Seeds,2,2,1.4923,3.99,08-10-2021,"Google-ads",B4386613096628003,TRUE,CREDITCARD,VISA,M
SO55749,Australia,Australia,15811,BARBARA SCHULTZ,TI-R982,Plant Care & Seeds,1,1,12.1924,32.6,08-10-2021,"Meta-ads",J9111699698244999,FALSE,CREDITCARD,VISA,M
SO55799,Australia,Australia,29195,BARBARA XU,HL-U509,Plant Care & Seeds,2,1,12.0278,33.6442,08-10-2021,"Yt-Campaign",M5480971066293453,FALSE,CREDITCARD,VISA,M
SO55799,Australia,Australia,29195,BARBARA XU,BK-T79U-46,Plants,1,1,1481.9379,2384.07,08-10-2021,"Google-ads",F1275807575905054,TRUE,CREDITCARD,VISA,
SO55768,Southwest,United States,14445,BENJAMIN HENDERSON,BC-M005,Plant Care & Seeds,2,3,3.7363,9.99,08-10-2021,"Google-ads",D7838762184274420,FALSE,CREDITCARD,MC,M
SO55768,Southwest,United States,14445,BENJAMIN HENDERSON,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,08-10-2021,"Meta-ads",F5092389316399643,FALSE,CREDITCARD,MC,M
SO55768,Southwest,United States,14445,BENJAMIN HENDERSON,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,08-10-2021,"Google-ads",H5939381152174213,FALSE,CREDITCARD,VISA,M
SO55768,Southwest,United States,14445,BENJAMIN HENDERSON,VE-C304-L,Pots,4,1,23.749,63.5,08-10-2021,"Google-ads",H8682513049316416,FALSE,CREDITCARD,MC,M
SO55767,Southwest,United States,15368,BRANDI MARTIN,PK-7098,Plant Care & Seeds,2,3,0.8565,2.29,08-10-2021,"Meta-ads",T1621668610595840,FALSE,CREDITCARD,VISA,M
SO55767,Southwest,United States,15368,BRANDI MARTIN,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Google-ads",C6753653270296881,FALSE,PAYPAL,VISA,M
SO55770,Southwest,United States,15273,BRANDON ALEXANDER,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,08-10-2021,"Google-ads",E9088476228338009,TRUE,CREDITCARD,VISA,M
SO55770,Southwest,United States,15273,BRANDON ALEXANDER,VE-C304-S,Pots,3,1,23.749,63.5,08-10-2021,"Google-ads",A6601721657611827,FALSE,CREDITCARD,VISA,M
SO55770,Southwest,United States,15273,BRANDON ALEXANDER,TT-M928,Plant Care & Seeds,1,1,1.8663,4.99,08-10-2021,"Google-ads",Q2673959093451843,FALSE,CREDITCARD,MC,M
SO55804,Southwest,United States,24351,BRANDON YANG,CA-1098,Pots,2,2,5.7052,8.6442,08-10-2021,"Yt-Campaign",X1138999638826676,TRUE,CREDITCARD,,X
SO55804,Southwest,United States,24351,BRANDON YANG,BK-T79Y-60,Plants,1,1,1481.9379,2384.07,08-10-2021,"Yt-Campaign",C1590821858992725,FALSE,CREDITCARD,VISA,M
SO55745,Australia,Australia,16171,BRUCE RUIZ,PK-7098,Plant Care & Seeds,2,3,0.8565,2.29,08-10-2021,"Yt-Campaign",U7084103220842006,FALSE,CREDITCARD,MC,
SO55745,Australia,Australia,16171,BRUCE RUIZ,TI-M602,Plant Care & Seeds,1,2,11.2163,29.99,08-10-2021,"Google-ads",V5465130285562674,FALSE,PAYPAL,AMEX,M
SO55806,Canada,Canada,18641,CAMERON GARCIA,BK-R64Y-42,Plants,1,1,605.6492,1000.4375,08-10-2021,"Google-ads",T9141460228491871,FALSE,CREDITCARD,VISA,M
SO55773,Germany,Germany,14422,CARA LU,PK-7098,Plant Care & Seeds,3,2,0.8565,2.29,08-10-2021,"Google-ads",W2098977816867608,FALSE,CREDITCARD,MC,
SO55773,Germany,Germany,14422,CARA LU,TT-R982,Plant Care & Seeds,2,1,1.4923,3.99,08-10-2021,"Meta-ads",D5974551599951051,FALSE,CREDITCARD,VISA,M
SO55773,Germany,Germany,14422,CARA LU,TI-R982,Plant Care & Seeds,1,1,12.1924,32.6,08-10-2021,"Google-ads",D6475994128443821,FALSE,CREDITCARD,VISA,M
SO55784,Canada,Canada,16506,CATHERINE MURPHY,SO-R809-L,Pots,2,2,3.3623,8.99,08-10-2021,"Google-ads",N7130878153236558,FALSE,CREDITCARD,DISCOVER,M
SO55784,Canada,Canada,16506,CATHERINE MURPHY,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,08-10-2021,"Yt-Campaign",N2720326865505425,FALSE,CREDITCARD,VISA,M
SO55800,Australia,Australia,19559,CEDRIC CAI,HL-U509-R,Plant Care & Seeds,2,1,13.0863,34.99,08-10-2021,"Meta-ads",K5357534878783304,FALSE,CREDITCARD,MC,M
SO55800,Australia,Australia,19559,CEDRIC CAI,BK-R89B-48,Plants,1,1,1320.6838,2181.5625,08-10-2021,"Google-ads",P2904628525007139,FALSE,CREDITCARD,,M
SO55780,United Kingdom,United Kingdom,12603,COLE REED,TI-T723,Plant Care & Seeds,2,3,10.8423,28.99,08-10-2021,"Google-ads",T7640652170267609,FALSE,CREDITCARD,MC,M
SO55780,United Kingdom,United Kingdom,12603,COLE REED,GL-H102-L,Pots,3,2,9.7136,23.5481,08-10-2021,"Google-ads",H1933636710869187,FALSE,CREDITCARD,VISA,M
SO55780,United Kingdom,United Kingdom,12603,COLE REED,TT-T092,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Google-ads",W4069473596075484,TRUE,CREDITCARD,,M
SO55780,United Kingdom,United Kingdom,12603,COLE REED,LJ-0192-L,Pots,4,1,31.7244,48.0673,08-10-2021,"Yt-Campaign",U9601103621993959,FALSE,CREDITCARD,VISA,
SO55801,Australia,Australia,19084,COLLEEN RAJE,HL-U509-R,Plant Care & Seeds,4,1,13.0863,34.99,08-10-2021,"Google-ads",U5139509083502548,FALSE,CREDITCARD,AMEX,M
SO55801,Australia,Australia,19084,COLLEEN RAJE,BK-R89B-48,Plants,1,1,1320.6838,2181.5625,08-10-2021,"Google-ads",U1373458033188295,FALSE,CREDITCARD,MC,M
SO55801,Australia,Australia,19084,COLLEEN RAJE,TT-R982,Plant Care & Seeds,2,1,1.4923,3.99,08-10-2021,"Google-ads",Z6962695367438497,FALSE,CREDITCARD,MC,M
SO55801,Australia,Australia,19084,COLLEEN RAJE,TI-R982,Plant Care & Seeds,3,1,12.1924,32.6,08-10-2021,"Google-ads",X5658469545781659,FALSE,CREDITCARD,MC,M
SO55793,Northwest,United States,14080,CYNTHIA SRINI,CA-1098,Pots,3,2,5.7052,8.6442,08-10-2021,"Google-ads",I6700846743456422,FALSE,CREDITCARD,VISA,M
SO55793,Northwest,United States,14080,CYNTHIA SRINI,SH-W890-L,Pots,2,1,26.1763,69.99,08-10-2021,"Google-ads",P8999347351782170,FALSE,CREDITCARD,DISCOVER,M
SO55793,Northwest,United States,14080,CYNTHIA SRINI,BK-M38S-40,Plants,1,1,419.7784,769.49,08-10-2021,"Google-ads",N1788167187349074,FALSE,CREDITCARD,MC,M
SO55748,Australia,Australia,12372,DARREN PRASAD,PK-7098,Plant Care & Seeds,2,2,0.8565,2.29,08-10-2021,"Google-ads",P2798693045489759,FALSE,CREDITCARD,MC,M
SO55748,Australia,Australia,12372,DARREN PRASAD,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Google-ads",C3238331785965522,FALSE,CREDITCARD,VISA,M
SO55796,Australia,Australia,16707,DERRICK SERRANO,TI-M602,Plant Care & Seeds,2,2,11.2163,29.99,08-10-2021,"Yt-Campaign",A4533934764357486,FALSE,CREDITCARD,MC,M
SO55796,Australia,Australia,16707,DERRICK SERRANO,BK-M38S-40,Plants,1,1,419.7784,769.49,08-10-2021,"Google-ads",R1960205522339641,FALSE,CREDITCARD,VISA,M
SO55809,United Kingdom,United Kingdom,23752,DEVIN TORRES,CA-1098,Pots,2,2,5.7052,8.6442,08-10-2021,"Yt-Campaign",F7250599962117003,FALSE,CREDITCARD,VISA,M
SO55809,United Kingdom,United Kingdom,23752,DEVIN TORRES,HL-U509,Plant Care & Seeds,3,1,12.0278,33.6442,08-10-2021,"Google-ads",C3353803298285284,FALSE,PAYPAL,VISA,M
SO55809,United Kingdom,United Kingdom,23752,DEVIN TORRES,BK-R64Y-48,Plants,1,1,605.6492,1000.4375,08-10-2021,"Google-ads",T3802492099858432,FALSE,CREDITCARD,VISA,M
SO55776,Germany,Germany,21843,ERICA HE,CA-1098,Pots,1,2,5.7052,8.6442,08-10-2021,"Google-ads",K9138703750868073,TRUE,CREDITCARD,VISA,M
SO55776,Germany,Germany,21843,ERICA HE,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,08-10-2021,"Google-ads",X2690126320839749,FALSE,CREDITCARD,MC,M
SO55783,Canada,Canada,16643,FERNANDO WILSON,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,08-10-2021,"Google-ads",C5795632512877377,FALSE,PAYPAL,VISA,M
SO55783,Canada,Canada,16643,FERNANDO WILSON,FE-6654,Plant Care & Seeds,1,1,8.2205,21.98,08-10-2021,"Google-ads",H3492710661965163,FALSE,CREDITCARD,MC,M
SO55808,United Kingdom,United Kingdom,23232,FRANK SERRANO,BK-R64Y-42,Plants,1,1,605.6492,1000.4375,08-10-2021,"Google-ads",R7089995642345875,FALSE,CREDITCARD,,M
SO55769,Northwest,United States,14243,GREGORY WINSTON,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,08-10-2021,"Google-ads",I4057864655473030,FALSE,CREDITCARD,VISA,
SO55769,Northwest,United States,14243,GREGORY WINSTON,LJ-0192-M,Pots,2,1,31.7244,48.0673,08-10-2021,"Google-ads",V5491127058553838,FALSE,PAYPAL,VISA,
SO55781,France,France,25299,HECTOR ROMERO,TT-T092,Plant Care & Seeds,1,3,1.8663,4.99,08-10-2021,"Meta-ads",P5671834477089219,FALSE,CREDITCARD,MC,M
SO55756,Canada,Canada,11287,HENRY GARCIA,TI-M267,Plant Care & Seeds,1,2,9.3463,24.99,08-10-2021,"Google-ads",J2867714186554938,FALSE,PAYPAL,,M
SO55763,Southwest,United States,23007,ISAAC SANCHEZ,WB-H098,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Meta-ads",C6917480412499971,FALSE,CREDITCARD,MC,M
SO55763,Southwest,United States,23007,ISAAC SANCHEZ,BC-M005,Plant Care & Seeds,2,2,3.7363,9.99,08-10-2021,"Google-ads",Y6500882692929024,FALSE,CREDITCARD,,M
SO55788,Canada,Canada,17119,ISABELLA HARRIS,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,08-10-2021,"Google-ads",M2042363531137582,FALSE,CREDITCARD,VISA,
SO55777,United Kingdom,United Kingdom,24035,JACLYN WU,WB-H098,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Google-ads",A5496523830888703,FALSE,CREDITCARD,VISA,M
SO55777,United Kingdom,United Kingdom,24035,JACLYN WU,SO-R809-L,Pots,2,2,3.3623,8.99,08-10-2021,"Yt-Campaign",E8969336892413298,FALSE,CREDITCARD,AMEX,M
SO55797,Australia,Australia,14304,JACQUELYN JIMENEZ,BK-M38S-38,Plants,1,1,419.7784,769.49,08-10-2021,"Google-ads",W8417610782127321,FALSE,CREDITCARD,VISA,M
SO55810,United Kingdom,United Kingdom,25757,JEFFERY WU,TI-R092,Plant Care & Seeds,2,3,8.0373,21.49,08-10-2021,"Google-ads",R2907186314488236,FALSE,CREDITCARD,VISA,M
SO55810,United Kingdom,United Kingdom,25757,JEFFERY WU,VE-C304-L,Pots,4,1,23.749,63.5,08-10-2021,"Google-ads",Y3232536959283655,FALSE,CREDITCARD,VISA,
SO55810,United Kingdom,United Kingdom,25757,JEFFERY WU,TT-R982,Plant Care & Seeds,3,1,1.4923,3.99,08-10-2021,"Google-ads",M2399277464514360,FALSE,CREDITCARD,VISA,M
SO55810,United Kingdom,United Kingdom,25757,JEFFERY WU,BK-R19B-48,Plants,1,1,343.6496,539.99,08-10-2021,"Google-ads",V5497924253312583,FALSE,PAYPAL,,M
SO55759,Canada,Canada,11661,JEREMIAH JAMES,TT-M928,Plant Care & Seeds,2,2,1.8663,4.99,08-10-2021,"Google-ads",E2141640085364301,FALSE,CREDITCARD,VISA,M
SO55759,Canada,Canada,11661,JEREMIAH JAMES,TI-M602,Plant Care & Seeds,1,2,11.2163,29.99,08-10-2021,"Google-ads",G7270348014411590,FALSE,CREDITCARD,,M
SO55759,Canada,Canada,11661,JEREMIAH JAMES,HL-U509-R,Plant Care & Seeds,3,1,13.0863,34.99,08-10-2021,"Google-ads",Y1697483599277896,TRUE,PAYPAL,AMEX,M
SO55798,Australia,Australia,20997,JOANNA ASHE,BC-R205,Plant Care & Seeds,3,3,3.3623,8.99,08-10-2021,"Meta-ads",P9440799090241790,FALSE,CREDITCARD,,M
SO55798,Australia,Australia,20997,JOANNA ASHE,CA-1098,Pots,4,2,5.7052,8.6442,08-10-2021,"Google-ads",O6951710472516229,FALSE,CREDITCARD,VISA,
SO55798,Australia,Australia,20997,JOANNA ASHE,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,08-10-2021,"Google-ads",A4730350634988616,FALSE,PAYPAL,VISA,M
SO55798,Australia,Australia,20997,JOANNA ASHE,BK-R19B-52,Plants,1,1,343.6496,539.99,08-10-2021,"Meta-ads",X4387824465542574,FALSE,CREDITCARD,AMEX,
SO55754,France,France,23939,JODI NARA,BC-R205,Plant Care & Seeds,2,2,3.3623,8.99,08-10-2021,"Google-ads",T2367263631375925,TRUE,CREDITCARD,VISA,
SO55754,France,France,23939,JODI NARA,BK-R79Y-44,Plants,1,1,1082.51,1700.99,08-10-2021,"Google-ads",F9254494217517560,FALSE,CREDITCARD,VISA,M
SO55757,Northwest,United States,22727,JODI SHE,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Google-ads",A9034934250381172,FALSE,CREDITCARD,AMEX,
SO55757,Northwest,United States,22727,JODI SHE,TI-M602,Plant Care & Seeds,2,1,11.2163,29.99,08-10-2021,"Google-ads",W5347687551504561,FALSE,CREDITCARD,AMEX,M
SO55740,France,France,13558,KAREN LU,FE-6654,Plant Care & Seeds,4,3,8.2205,21.98,08-10-2021,"Meta-ads",I5616487012039203,TRUE,CREDITCARD,VISA,M
SO55740,France,France,13558,KAREN LU,BK-M68S-42,Plants,1,1,1117.8559,2071.4196,08-10-2021,"Google-ads",O6429806529851347,FALSE,CREDITCARD,,M
SO55740,France,France,13558,KAREN LU,TT-M928,Plant Care & Seeds,3,1,1.8663,4.99,08-10-2021,"Google-ads",A9183432295619101,FALSE,CREDITCARD,VISA,M
SO55740,France,France,13558,KAREN LU,TI-M823,Plant Care & Seeds,2,1,13.09,35,08-10-2021,"Google-ads",V8525531632371653,FALSE,CREDITCARD,MC,M
SO55747,Australia,Australia,25219,KARLA LAL,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,08-10-2021,"Yt-Campaign",Z3845570653215962,FALSE,CREDITCARD,VISA,M
SO55747,Australia,Australia,25219,KARLA LAL,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,08-10-2021,"Google-ads",X3319675117087294,FALSE,CREDITCARD,MC,M
SO55739,Germany,Germany,13255,LANCE BLANCO,BC-M005,Plant Care & Seeds,3,2,3.7363,9.99,08-10-2021,"Google-ads",N9652247314892498,FALSE,CREDITCARD,VISA,M
SO55739,Germany,Germany,13255,LANCE BLANCO,FE-6654,Plant Care & Seeds,2,2,8.2205,21.98,08-10-2021,"Google-ads",T9534253060583135,FALSE,CREDITCARD,VISA,M
SO55739,Germany,Germany,13255,LANCE BLANCO,BK-M68S-38,Plants,1,1,1117.8559,2071.4196,08-10-2021,"Google-ads",H2638761490354864,FALSE,CREDITCARD,,M
SO55739,Germany,Germany,13255,LANCE BLANCO,WB-H098,Plant Care & Seeds,4,1,1.8663,4.99,08-10-2021,"Google-ads",K3030128328879895,FALSE,CREDITCARD,VISA,M
SO55752,Australia,Australia,13121,LATASHA JIMENEZ,HY-1023-70,Plant Care & Seeds,1,1,20.5663,54.99,08-10-2021,"Google-ads",L8051205835426906,FALSE,CREDITCARD,,M
SO55787,Germany,Germany,12722,LATASHA GOMEZ,GL-H102-L,Pots,3,2,9.7136,23.5481,08-10-2021,"Google-ads",A5899541516727698,TRUE,CREDITCARD,VISA,M
SO55787,Germany,Germany,12722,LATASHA GOMEZ,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,08-10-2021,"Google-ads",Y7179710792635217,FALSE,CREDITCARD,VISA,M
SO55787,Germany,Germany,12722,LATASHA GOMEZ,BC-M005,Plant Care & Seeds,1,2,3.7363,9.99,08-10-2021,"Google-ads",A9721698927683811,FALSE,CREDITCARD,VISA,M
SO55774,Germany,Germany,14943,LINDSAY PAL,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,08-10-2021,"Google-ads",E1715695496763939,FALSE,CREDITCARD,,
SO55774,Germany,Germany,14943,LINDSAY PAL,BC-M005,Plant Care & Seeds,2,2,3.7363,9.99,08-10-2021,"Google-ads",V9576225389491547,FALSE,CREDITCARD,VISA,M
SO55774,Germany,Germany,14943,LINDSAY PAL,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,08-10-2021,"Google-ads",Q2402240242514816,FALSE,CREDITCARD,MC,M
SO55765,Northwest,United States,19135,LOGAN BROWN,SH-W890-L,Pots,1,1,26.1763,69.99,08-10-2021,"Google-ads",G2641942071453286,FALSE,CREDITCARD,VISA,M
SO55743,Canada,Canada,11203,LUIS DIAZ,HL-U509-B,Plant Care & Seeds,1,1,12.0278,33.6442,08-10-2021,"Yt-Campaign",H1595854169783962,FALSE,PAYPAL,,
SO55743,Canada,Canada,11203,LUIS DIAZ,SJ-0194-S,Pots,2,1,41.5723,53.99,08-10-2021,"Google-ads",P4330257058423167,TRUE,PAYPAL,DISCOVER,M
SO55802,Australia,Australia,15832,MANUEL MARTINEZ,BK-M18B-52,Plants,1,1,294.5797,539.99,08-10-2021,"Meta-ads",O4784561323494053,FALSE,CREDITCARD,VISA,M
SO55771,Canada,Canada,18407,MARIA GRIFFIN,SO-R809-M,Pots,2,2,3.3623,8.99,08-10-2021,"Google-ads",U2303165736039506,FALSE,CREDITCARD,MC,M
SO55771,Canada,Canada,18407,MARIA GRIFFIN,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,08-10-2021,"Google-ads",C3843109087639590,FALSE,CREDITCARD,MC,M
SO55790,Southwest,United States,19111,MARIAH KELLY,TT-M928,Plant Care & Seeds,3,3,1.8663,4.99,08-10-2021,"Google-ads",P3729350488554058,FALSE,CREDITCARD,VISA,M
SO55790,Southwest,United States,19111,MARIAH KELLY,TI-M267,Plant Care & Seeds,2,3,9.3463,24.99,08-10-2021,"Google-ads",I3514570042649652,FALSE,PAYPAL,VISA,M
SO55790,Southwest,United States,19111,MARIAH KELLY,WB-H098,Plant Care & Seeds,5,2,1.8663,4.99,08-10-2021,"Google-ads",C3761409743272121,FALSE,CREDITCARD,VISA,M
SO55790,Southwest,United States,19111,MARIAH KELLY,BC-M005,Plant Care & Seeds,4,2,3.7363,9.99,08-10-2021,"Yt-Campaign",K1716567633497836,FALSE,PAYPAL,VISA,M
SO55790,Southwest,United States,19111,MARIAH KELLY,BK-M18S-48,Plants,1,1,308.2179,564.99,08-10-2021,"Google-ads",P4559713918939375,FALSE,CREDITCARD,VISA,M
SO55760,Southwest,United States,22077,MARVIN RUBIO,TI-M602,Plant Care & Seeds,1,2,11.2163,29.99,08-10-2021,"Google-ads",I3133788555213654,FALSE,CREDITCARD,VISA,M
SO55737,Australia,Australia,24907,MEGAN PRICE,CA-1098,Pots,3,3,5.7052,8.6442,08-10-2021,"Google-ads",A2688641428164706,FALSE,CREDITCARD,VISA,
SO55737,Australia,Australia,24907,MEGAN PRICE,BK-R64Y-40,Plants,1,1,605.6492,1000.4375,08-10-2021,"Google-ads",T6344959148271469,NA,CREDITCARD,JCB,M
SO55737,Australia,Australia,24907,MEGAN PRICE,SJ-0194-L,Pots,2,1,41.5723,53.99,08-10-2021,"Google-ads",T7637953387205284,FALSE,CREDITCARD,VISA,M
SO55751,Australia,Australia,15639,MELANIE COLEMAN,PK-7098,Plant Care & Seeds,1,3,0.8565,2.29,08-10-2021,"Google-ads",A4526181173548210,FALSE,CREDITCARD,MC,M
SO55812,Australia,Australia,14276,MELODY SUAREZ,GL-H102-S,Pots,5,3,9.7136,23.5481,08-10-2021,"Google-ads",X6928799464514882,FALSE,CREDITCARD,VISA,M
SO55812,Australia,Australia,14276,MELODY SUAREZ,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,08-10-2021,"Google-ads",C4956980467631282,FALSE,CREDITCARD,VISA,M
SO55812,Australia,Australia,14276,MELODY SUAREZ,BC-R205,Plant Care & Seeds,2,2,3.3623,8.99,08-10-2021,"Google-ads",Y2616693998244035,FALSE,CREDITCARD,VISA,M
SO55812,Australia,Australia,14276,MELODY SUAREZ,HL-U509-R,Plant Care & Seeds,4,1,13.0863,34.99,08-10-2021,"Google-ads",U4770521022577202,FALSE,PAYPAL,VISA,M
SO55812,Australia,Australia,14276,MELODY SUAREZ,BK-T18U-62,Plants,1,1,461.4448,742.35,08-10-2021,"Meta-ads",J3324718197686024,FALSE,CREDITCARD,MC,M
SO55736,Australia,Australia,16520,MISTY RAJI,TT-R982,Plant Care & Seeds,3,2,1.4923,3.99,08-10-2021,"Google-ads",C4814877496967995,FALSE,CREDITCARD,VISA,M
SO55736,Australia,Australia,16520,MISTY RAJI,TI-R628,Plant Care & Seeds,2,2,9.3463,24.99,08-10-2021,"Google-ads",Q4856512276824167,FALSE,CREDITCARD,,M
SO55736,Australia,Australia,16520,MISTY RAJI,BK-R64Y-48,Plants,1,1,605.6492,1000.4375,08-10-2021,"Yt-Campaign",R6729312574435352,FALSE,CREDITCARD,MC,
SO55807,Northwest,United States,19993,NATHAN RUSSELL,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,08-10-2021,"Google-ads",H3248293668205982,FALSE,CREDITCARD,AMEX,M
SO55807,Northwest,United States,19993,NATHAN RUSSELL,BC-R205,Plant Care & Seeds,2,2,3.3623,8.99,08-10-2021,"Google-ads",W9083104331763912,FALSE,CREDITCARD,AMEX,M
SO55807,Northwest,United States,19993,NATHAN RUSSELL,LJ-0192-X,Pots,4,1,31.7244,48.0673,08-10-2021,"Google-ads",X6650177244024763,FALSE,CREDITCARD,AMEX,M
SO55807,Northwest,United States,19993,NATHAN RUSSELL,BK-R64Y-38,Plants,1,1,605.6492,1000.4375,08-10-2021,"Google-ads",T1788561697844943,FALSE,CREDITCARD,AMEX,M
